Date,Time,Milliseconds,Log Level,Process ID,Thread ID,Event Type,Source,Description
2022-12-15,10:57:39,508,1,"#00002254","#00001b68","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,11:01:53,936,1,"#00002254","#00002b80","info   ","usrtimecnt","Counting Users..."
2022-12-15,11:02:00,035,1,"#00002254","#00002b80","info   ","usrtimecnt","Counted 1105 users"
2022-12-15,11:02:00,035,1,"#00002254","#00002b80","info   ","usrtimecnt","Writing 1105 Users"
2022-12-15,11:02:39,532,1,"#00002254","#00001fc4","info   ","usrtimecnt","Initialize for new thread (0x1FC4, 0x9AAA920)"
2022-12-15,11:02:39,532,1,"#00002254","#00001fc4","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,11:02:39,532,1,"#00002254","#00001fc4","info   ","usrtimecnt","USERTIMESetParams"
2022-12-15,11:02:39,532,1,"#00002254","#00001fc4","info   ","usrtimecnt","USERTIMESetParams 0x9AA27C0"
2022-12-15,11:02:39,542,1,"#00002254","#00001fc4","info   ","usrtimecnt","Initialize for new thread (0x1FC4, 0x9AAA920)"
2022-12-15,11:02:39,542,1,"#00002254","#00001fc4","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,11:02:39,546,1,"#00002254","#00002b8c","info   ","usrtimecnt","Initialize for new thread (0x2B8C, 0x9AAA920)"
2022-12-15,11:02:39,546,1,"#00002254","#00002b8c","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,11:05:33,030,1,"#00002254","#00002814","info   ","usrtimecnt","Days passed: 534"
2022-12-15,11:05:33,030,1,"#00002254","#00002814","info   ","usrtimecnt","Writing 534 Days"
2022-12-15,11:07:00,040,1,"#00002254","#00002b80","info   ","usrtimecnt","Counting Users..."
2022-12-15,11:07:06,819,1,"#00002254","#00002b80","info   ","usrtimecnt","Counted 1105 users"
2022-12-15,11:07:06,820,1,"#00002254","#00002b80","info   ","usrtimecnt","Writing 1105 Users"
2022-12-15,11:07:39,572,1,"#00002254","#00002698","info   ","usrtimecnt","Initialize for new thread (0x2698, 0x9AAA920)"
2022-12-15,11:07:39,573,1,"#00002254","#00002698","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,11:07:39,573,1,"#00002254","#00002698","info   ","usrtimecnt","USERTIMESetParams"
